viewpoint,yaw,pitch,distance,max_conf_carla,num_detections,iou
96,96,-15,8,0.8552709817886353,2,0.945287823677063
97,97,-15,8,0.8610058426856995,2,0.9436119198799133
98,98,-15,8,0.8752447366714478,2,0.9471436142921448
99,99,-15,8,0.8806638121604919,2,0.948825478553772
100,100,-15,8,0.8927708864212036,2,0.954721212387085
101,101,-15,8,0.8875020146369934,3,0.946197509765625
102,102,-15,8,0.8744276165962219,3,0.9442367553710938
103,103,-15,8,0.8764587044715881,4,0.9304093718528748
104,104,-15,8,0.8560691475868225,4,0.9300587773323059
105,105,-15,8,0.8614019751548767,4,0.9363483190536499
106,106,-15,8,0.8580143451690674,4,0.9257159233093262
107,107,-15,8,0.8607381582260132,6,0.9221561551094055
108,108,-15,8,0.8546746969223022,5,0.9216328859329224
109,109,-15,8,0.8538287878036499,5,0.9363594055175781
110,110,-15,8,0.8462300896644592,4,0.9386230707168579
111,111,-15,8,0.8513191938400269,5,0.9442654252052307
112,112,-15,8,0.8481425046920776,1,0.9466214776039124
113,113,-15,8,0.8491230607032776,1,0.957879900932312
114,114,-15,8,0.8650174736976624,2,0.9511232972145081
115,115,-15,8,0.8766865134239197,2,0.9534486532211304
116,116,-15,8,0.873058021068573,2,0.9603128433227539
117,117,-15,8,0.874099850654602,2,0.9746078848838806
118,118,-15,8,0.8637502193450928,2,0.9656975269317627
119,119,-15,8,0.8538380861282349,2,0.9575198888778687
120,120,-15,8,0.8510571122169495,3,0.9598175883293152
121,121,-15,8,0.840099036693573,1,0.9618273377418518
122,122,-15,8,0.8299474716186523,1,0.9423177242279053
123,123,-15,8,0.8348214626312256,1,0.9389542937278748
124,124,-15,8,0.8477009534835815,2,0.9331263303756714
125,125,-15,8,0.8489595055580139,2,0.940035343170166
126,126,-15,8,0.8494813442230225,1,0.9364370107650757
127,127,-15,8,0.8671489953994751,1,0.9317194819450378
128,128,-15,8,0.8738987445831299,1,0.9387916326522827
129,129,-15,8,0.8861140012741089,1,0.941379725933075
130,130,-15,8,0.8859618902206421,1,0.9464166760444641
131,131,-15,8,0.8981293439865112,1,0.9443401098251343
132,132,-15,8,0.8975801467895508,1,0.9363546967506409
133,133,-15,8,0.8868836164474487,1,0.9323835968971252
134,134,-15,8,0.8889294862747192,1,0.9386559724807739
135,135,-15,8,0.8884126543998718,1,0.9427512288093567
136,136,-15,8,0.8911956548690796,1,0.9397167563438416
137,137,-15,8,0.8825119733810425,1,0.9487874507904053
138,138,-15,8,0.8820990920066833,1,0.9601002335548401
139,139,-15,8,0.8973961472511292,2,0.9576934576034546
140,140,-15,8,0.8925063014030457,2,0.9570096135139465
141,141,-15,8,0.8759351968765259,4,0.9588211178779602
142,142,-15,8,0.8848830461502075,4,0.9587996006011963
143,143,-15,8,0.8724098205566406,2,0.9550421237945557
144,144,-15,8,0.8801437020301819,2,0.9566743969917297
145,145,-15,8,0.8769267797470093,2,0.9515222311019897
146,146,-15,8,0.8787890076637268,2,0.9455775022506714
147,147,-15,8,0.8696022629737854,2,0.946868896484375
148,148,-15,8,0.8716145753860474,2,0.9393558502197266
149,149,-15,8,0.8725259304046631,2,0.9544669985771179
150,150,-15,8,0.8674731254577637,2,0.956275999546051
151,151,-15,8,0.8547073006629944,2,0.9527462124824524
152,152,-15,8,0.858059287071228,1,0.949779212474823
153,153,-15,8,0.8570222854614258,1,0.9462034702301025
154,154,-15,8,0.860903799533844,1,0.9464003443717957
155,155,-15,8,0.8654317855834961,1,0.9413866400718689
156,156,-15,8,0.8692384958267212,1,0.9506576657295227
157,157,-15,8,0.8735071420669556,1,0.9635367393493652
158,158,-15,8,0.8661510348320007,2,0.9609897136688232
159,159,-15,8,0.8674566149711609,1,0.9598972201347351
160,160,-15,8,0.8568593859672546,1,0.9611465930938721
161,161,-15,8,0.8460991978645325,1,0.960612952709198
162,162,-15,8,0.8187037110328674,1,0.9632960557937622
